gvkey,conm,latest_observed_date,risk_window,pred_risk_next_12m
003708,WENDY'S CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032920227
023433,BLACK STONE MINERALS LP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032801682
028278,GERMAN AMERICAN BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032787924
160621,SFL CORP LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032773268
179577,ENOVIS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003276452
018498,MURPHY USA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032733922
031606,ESQUIRE FINCL HOLD INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003272759
175982,CANADIAN SOLAR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032710153
012407,U S GLOBAL INVESTORS INC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.00032669262
133288,SILICON LABORATORIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032596278
029733,MARTIN MARIETTA MATERIALS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032584192
063739,BJ'S RESTAURANTS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032530216
066453,CHOICEONE FINANCIAL SERVICES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003250275
039402,TANGO THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032493143
162307,CALIFORNIA BANCRP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032458716
032382,ROKU INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032381198
033066,BRIGHTSPIRE CAPITAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032376256
185396,SUMMIT HOTEL PROPERTIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003227939
065290,SL GREEN REALTY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032245956
043091,APOGEE THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032174806
021440,LANDSTAR SYSTEM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032172474
104598,POSCO HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032167413
008215,O-I GLASS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032164252
130618,PEMBINA PIPELINE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003215941
325899,TELIX PHARMACEUTICALS LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032118382
043858,CG ONCOLOGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.000320905
065548,CAMDEN NATIONAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032061295
160541,HERCULES CAPITAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00032056283
035955,URANIUM ROYALTY CORP,2025-04-30,Apr 2026 → Apr 2027 (approx),0.00032041923
178403,SEANERGY MARITIME HOLDINGS C,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031889943
008543,ALTRIA GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003184352
025406,JEWETT-CAMERON TRADING CO,2025-08-31,Apr 2026 → Apr 2027 (approx),0.00031804535
034158,VIZSLA SILVER CORP,2025-04-30,Apr 2026 → Apr 2027 (approx),0.00031780376
041799,BKV CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031774497
029359,SUN COMMUNITIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031769258
035030,POSTAL REALTY TRUST INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031732087
004494,EXPEDITORS INTL WASH INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003170499
031958,SAFEHOLD INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031604888
065009,ARCHROCK INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031570828
294524,LYONDELLBASELL INDUSTRIES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003154321
022590,PALVELLA THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003151832
001722,ARCHER-DANIELS-MIDLAND CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031495732
043515,WAYSTAR HOLDING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031408953
036328,KEROS THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031399072
105892,METALLA RYLTY STRMNG LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031333254
183640,IRIDIUM COMMUNICATIONS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031316918
107712,ENERGY FUELS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031233995
030477,MATTHEWS INTL CORP  -CL A,2025-09-30,Apr 2026 → Apr 2027 (approx),0.0003120301
066158,OAK VALLEY BANCORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031144256
025110,ICU MEDICAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031108438
032608,ONESPAWORLD HOLDINGS LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031107815
163051,CITI TRENDS INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.00031106005
027387,IMPINJ INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031096043
027914,HUMANA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031048764
033240,Q32 BIO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00031039558
065609,C H ROBINSON WORLDWIDE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003095808
133905,NOVA LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030862482
025274,UNIVERSAL DISPLAY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030801664
029389,SIMON PROPERTY GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030771812
165914,CHIPOTLE MEXICAN GRILL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003067264
196268,YELP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003066106
024905,SUNRUN INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030630935
014391,TRANSALTA CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003061771
038467,EDGEWISE THERA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030614936
015855,GEN DIGITAL INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.00030464903
062169,LIFECORE BIOMEDL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030457208
074388,LB PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030455115
051139,COREWEAVE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003043268
140073,INTEGER HOLDINGS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003040246
035375,MIRUM PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0003037798
065831,SONIC AUTOMOTIVE INC  -CL A,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030273662
005560,HECLA MINING CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030247122
022783,KENON HOLDINGS LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030190166
170765,TECNOGLASS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030042525
178015,LULULEMON ATHLETICA INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.00030038686
060793,NIQ GLOBAL INTELLIGENCE PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00030012295
007063,HOST HOTELS & RESORTS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002973075
074887,MEDLINE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002955319
065162,LINKBANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002951304
066210,LCNB CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00029498638
108768,FIRST MAJESTIC SILVER CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00029431892
015252,TRIMAS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00029415564
027653,YETI HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00029344502
037428,GRINDR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002915643
051645,WINCHESTER BANCORP INC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.00029102582
039916,BRIGHTSPRING HEALTH SVCS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00029092925
013312,BHP GROUP LTD,2025-06-30,Apr 2026 → Apr 2027 (approx),0.00029067448
050516,BICARA THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028950404
029382,MADDEN STEVEN LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028823852
013125,HEALTHPEAK PROPERTIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002880484
020338,PRIMO BRANDS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002875652
038223,BRIGHT MINDS BIOSCIENCES INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00028682756
022387,TILRAY BRANDS INC,2025-05-31,Apr 2026 → Apr 2027 (approx),0.00028613434
017173,ACNB CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028551332
032775,DENALI THERAPEUTCS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002851488
035620,DATADOG INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002850447
175008,AMICUS THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028470572
038782,VERA THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002842284
019209,NORTHERN TECH INTL,2025-08-31,Apr 2026 → Apr 2027 (approx),0.00028306904
024157,FIRSTCASH HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028290338
175674,COHEN & COMPANY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028283137
028769,SAUL CENTERS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028278664
036083,REVOLUTION MEDICINES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028155852
035481,HIREQUEST INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028103663
015247,VALERO ENERGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002810342
122175,VIRNETX HOLDING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028097662
005109,GENESCO INC,2026-01-31,Apr 2026 → Apr 2027 (approx),0.0002805954
007154,MCDONALD'S CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002805895
021593,CIVISTA BANCSHARES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028058497
062139,PLUMAS BANCORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00028022967
111873,RH,2026-01-31,Apr 2026 → Apr 2027 (approx),0.00027977183
186960,CHEFS' WAREHOUSE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027945754
183945,CORMEDIX INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027833678
184688,CHATHAM LODGING TRUST,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027798352
036911,DYNE THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027770697
045804,AARDVARK THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002766763
010917,UMH PROPERTIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002759426
116675,ORANGE COUNTY BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027520565
041366,ENHABIT INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002750965
018312,US FOODS HOLDING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027470416
187450,ENPHASE ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002745913
016845,FIRST MERCHANTS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002741683
051747,VOYAGER TECHNOLOGIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002741534
039405,JOBY AVIATION INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002735638
161813,BLUELINX HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027339437
025331,FRANKLIN COVEY CO,2025-08-31,Apr 2026 → Apr 2027 (approx),0.00027318875
160706,DIAMONDROCK HOSPITALITY CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002731299
133564,CAMTEK LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027189706
007309,MEXCO ENERGY CORP,2025-03-31,Apr 2026 → Apr 2027 (approx),0.0002714337
018629,LGI HOMES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027137809
117034,FIRST CAPITAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027062566
176973,GREENLIGHT CAPITAL RE LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027035567
036847,HARMONY BIOSC HOLD INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00027026085
112572,FARMERS & MERCHANTS BCP/OH,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026967344
021833,HESS MIDSTREAM LP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026935176
037182,HYLIION HOLDINGS CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026819733
153616,EAGLE FINANCIAL SERVICES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026743257
005496,ENVIRI CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026699106
036474,ROYALTY PHARMA PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002669898
064766,RAMBUS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002669697
312079,DBV TECHNOLOGIES S A,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026661257
001968,BADGER METER INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002660354
175908,WHERE FOOD COMES FROM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002659327
066354,W P CAREY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002639088
050659,CHAIN BRIDGE BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026372692
030558,MILLER INDUSTRIES INC/TN,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026350023
104432,NORWEGIAN CRUISE LINE HLDGS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026305192
003562,COUSINS PROPERTIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.000263001
117036,GOLDEN ENTERTAINMENT INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026250974
008386,PATRICK INDUSTRIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026227784
039800,IONQ INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026192798
038857,JANUX THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026129867
164211,SILICON MOTION TECH -ADR,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026126902
035008,ENLIVEX LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026126354
179132,ORION GROUP HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026101407
178672,CVR ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00026064526
033447,KINIKSA PHRMCTICALS INTL PLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025999846
038987,JADE BIOSCIENCES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002597985
038747,PAYMENTUS HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025967072
003153,COEUR MINING INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025963085
020659,AMPHASTAR PHARMACEUTICLS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025878023
040560,EXCELERATE ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025826434
050707,KYIVSTAR GROUP LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025748814
066155,NORWOOD FINANCIAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025743683
060758,FIREFLY AEROSPACE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025713854
007138,MAYS (J.W.) INC,2025-07-31,Apr 2026 → Apr 2027 (approx),0.00025710522
201706,DRDGOLD LTD,2025-06-30,Apr 2026 → Apr 2027 (approx),0.00025686412
005539,HEALTHCARE SERVICES GROUP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025620984
174360,SEVEN HILLS REALTY TRUST,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002560506
065286,AEHR TEST SYSTEMS,2025-05-31,Apr 2026 → Apr 2027 (approx),0.00025574784
037412,OLEMA PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025555358
111103,MARINEMAX INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00025368287
037136,DWAVE QUANTUM INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025363642
025937,LIGAND PHARMACEUTICAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002533242
175503,GOLD RESOURCE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002532498
021777,MERIT MEDICAL SYSTEMS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00025278374
013092,JACK IN THE BOX INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00025165398
026746,NUTANIX INC,2025-07-31,Apr 2026 → Apr 2027 (approx),0.0002512541
179819,QUANEX BUILDING PRODUCTS,2025-10-31,Apr 2026 → Apr 2027 (approx),0.0002504488
020791,BLACKSTONE MORTGAGE TR INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024975633
039867,NERDWALLET INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024962134
029576,NI HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024874302
163668,LINCOLN EDUCATIONAL SERVICES,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024866927
035708,PROGYNY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024762237
145024,GLADSTONE CAPITAL CORP,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00024680517
179598,CELLDEX THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024676754
043861,ARRIVENT BIOPHARMA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024565015
035354,AMERICAN BITCOIN CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002451263
036987,ADICET BIO INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024501554
039475,BELPOINTE PREP LLC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002442207
162354,DOLBY LABORATORIES INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00024320759
133468,RIGEL PHARMACEUTICALS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024267436
028670,INNOVATIVE INDUSTRIAL PPTYS,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00024068396
122902,NETSCOUT SYSTEMS INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.00023993106
165465,MAGYAR BANCORP INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00023969235
179234,SOUND FINANCIAL BANCORP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023916684
043106,ODDITY TECH LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023906697
020105,FS KKR CAPITAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002390294
152149,MOLINA HEALTHCARE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023856969
027373,VALVOLINE INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00023704738
007185,GENCOR INDUSTRIES INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00023650941
074397,COMMERCIAL BANCGROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023631759
178874,ORLA MINING LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023588401
160479,EXTRA SPACE STORAGE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023569966
038634,FIVE STAR BANCORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023501838
155458,GRANITE REAL ESTATE INVEST,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023482442
039663,MODIV INDUSTRIAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023410257
012926,FRP HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023346039
037723,TRINITY CAPITAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023243915
177367,NIAGEN BIOSCIENCE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023187227
037961,DAVE INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023182498
022983,XENIA HOTELS & RESORTS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023169305
019998,MEDPACE HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002308188
037527,ABCELLERA BIOLOGICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00023025654
038753,ENACT HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022966805
011465,WHIRLPOOL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022867144
107710,OR ROYALTIES INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022837622
028397,PAPA JOHNS INTERNATIONAL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022828262
029855,FARMERS NATL BANC CORP/OH,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022809724
148349,TRANSDIGM GROUP INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00022752574
062475,ARBUTUS BIOPHARMA CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022735813
349705,HIMALAYA SHIPPING LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002265957
011657,YORK WATER CO,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022634349
050678,YUANBAO INC -ADR,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002260989
003369,RAVE RESTAURANT GROUP INC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.00022530052
039677,IMMIX BIOPHARMA INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022367746
036044,PROTARA THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022343211
177405,HYCROFT MINING HOLDING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022262704
045564,MAXSMAKING INC,2025-10-31,Apr 2026 → Apr 2027 (approx),0.0002224365
160340,MANNKIND CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002213921
037825,SENSEI BIOTHERAPEU INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00022129144
036053,NEXPOINT REAL EST FIN,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002211014
043190,RICHTECH ROBOTICS INC,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00022097833
013176,SONO-TEK CORP,2025-02-28,Apr 2026 → Apr 2027 (approx),0.00022064548
223098,DR REDDY'S LABORATORIES LTD,2025-03-31,Apr 2026 → Apr 2027 (approx),0.00022020056
112295,FIRST COMMUNITY CORP/SC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021940084
037582,ALPHA TAU MEDICAL LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002183709
035729,4D MOLECULAR THER INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021796465
039189,IMMUNEERING CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021778453
027886,UNITED BANCORP INC/OH,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002164233
074570,MAPLIGHT THERAPEUTICS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021617251
029004,VAREX IMAGING CORP,2025-09-30,Apr 2026 → Apr 2027 (approx),0.00021612408
003964,DILLARDS INC  -CL A,2026-01-31,Apr 2026 → Apr 2027 (approx),0.00021591606
065640,CENTRESPACE,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021586234
112759,CENTRUS ENERGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002155715
017341,ARTESIAN RESOURCES  -CL A,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021399728
019295,AUTOHOME INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002138794
037066,SKY HARBOUR GROUP CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002132083
015212,CROSSAMERICA PARTNERS LP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021231893
036970,VERTICAL AEROSPACE LTD,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021145487
019925,TRIPLEPOINT VENTURE GWTH BDC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021072086
006932,MGE ENERGY INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021060876
024316,MONSTER BEVERAGE CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00021060856
035062,TRANSMEDICS GROUP INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020964569
105538,SIERRA BANCORP/CA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020946686
162400,XPEL INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.000209374
039363,RESERVOIR MEDIA INC,2025-03-31,Apr 2026 → Apr 2027 (approx),0.00020890043
018636,DIAGEO PLC,2025-06-30,Apr 2026 → Apr 2027 (approx),0.00020858356
038188,DIGITALOCEAN HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020855393
051778,SLIDE INSURANCE HOLDINGS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020841298
187483,FIDUS INVESTMENT CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020805562
018071,REXFORD INDUS REALTY,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020674944
021521,CITIZENS FINANCIAL SVCS INC,2025-12-31,Apr 2026 → Apr 2027 (approx),0.0002061581
019440,LADDER CAPITAL CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020594201
266257,MIDCAP FINANCIAL INVSMT CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020570669
037803,PHARVARIS NV,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020565218
064228,UNITED SECURITY BANCSHARS CA,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020555808
043737,TALEN ENERGY CORP,2025-12-31,Apr 2026 → Apr 2027 (approx),0.00020540097
